raceId,driverId,total_stops,avg_stop_time,min_stop_time,total_pit_time
963,822,1,23.828,23.828,23.828
963,825,1,30.679,30.679,30.679
963,826,3,27.156,24.338,81.469
963,828,2,24.989,24.706,49.978
963,830,3,25.355,23.856,76.065
963,831,1,24.697,24.697,24.697
963,832,2,24.436,24.4,48.873
963,835,1,23.928,23.928,23.928
963,836,3,25.726,25.201,77.177
963,839,2,29.353,25.368,58.706
964,1,2,22.86,22.732,45.721
964,3,2,22.911,22.673,45.823
964,4,2,22.909,22.786,45.818
964,8,2,23.003,22.762,46.006
964,13,1,22.463,22.463,22.463
964,18,2,23.858,23.342,47.717
964,20,2,23.056,22.887,46.113
964,154,2,24.585,23.741,49.17
964,807,2,22.892,22.832,45.784
964,815,2,23.163,22.721,46.326
964,817,2,24.428,22.996,48.857
964,821,2,23.951,23.792,47.902
964,822,1,25.007,25.007,25.007
964,825,1,23.072,23.072,23.072
964,826,2,22.966,22.943,45.933
964,828,1,24.011,24.011,24.011
964,830,2,22.822,22.788,45.643
964,831,1,25.131,25.131,25.131
964,832,2,22.962,22.938,45.924
964,835,1,23.452,23.452,23.452
964,836,2,25.045,24.63,50.091
964,839,2,24.614,24.256,49.229
965,1,2,23.588,23.575,47.176
965,3,2,23.838,23.526,47.675
965,4,2,24.492,23.683,48.983
965,8,3,24.406,23.845,73.218
965,13,3,23.82,23.464,71.46
965,18,2,24.624,23.613,49.248
965,20,3,24.134,23.812,72.401
965,154,2,25.29,24.523,50.579
965,815,2,23.908,23.35,47.817
965,817,2,23.745,23.534,47.49
965,821,1,24.47,24.47,24.47
965,822,2,26.16,25.222,52.32
965,825,3,24.104,23.898,72.311
965,826,1,37.837,37.837,37.837
965,828,1,25.229,25.229,25.229
965,830,2,29.8,23.489,59.601
965,831,1,24.244,24.244,24.244
965,832,2,24.53,24.281,49.059
965,835,2,24.418,24.071,48.837
965,836,2,25.62,25.182,51.241
965,839,3,25.804,24.665,77.413
966,1,1,21.709,21.709,21.709
966,3,1,21.997,21.997,21.997
966,4,2,23.816,22.461,47.632
966,8,2,22.686,22.398,45.372
966,13,1,21.863,21.863,21.863
966,18,1,22.438,22.438,22.438
966,20,1,22.035,22.035,22.035
966,154,2,23.318,22.957,46.635
966,807,1,22.134,22.134,22.134
966,815,1,22.213,22.213,22.213
966,817,2,22.265,22.087,44.53
966,821,2,24.154,23.11,48.308
966,822,1,22.396,22.396,22.396
966,825,2,22.328,22.271,44.655
966,826,2,22.765,22.665,45.53
966,828,1,32.608,32.608,32.608
966,830,1,21.775,21.775,21.775
966,831,1,23.54,23.54,23.54
966,832,1,22.747,22.747,22.747
966,835,1,23.897,23.897,23.897
966,839,1,23.866,23.866,23.866
967,4,1,24.821,24.821,24.821
967,13,2,29.588,29.421,59.175
967,18,3,24.651,24.192,73.952
967,20,1,29.981,29.981,29.981
967,807,1,24.282,24.282,24.282
967,817,3,26.255,24.521,78.765
967,821,2,21.491,17.835,42.982
967,822,2,24.859,24.724,49.718
967,825,2,24.626,24.265,49.251
967,826,2,25.556,25.355,51.113
967,828,1,25.395,25.395,25.395
967,830,3,24.221,24.041,72.662
967,835,2,24.7,24.656,49.401
967,836,1,25.509,25.509,25.509
968,1,2,21.978,21.355,43.955
968,3,2,22.486,21.218,44.971
968,4,2,22.338,22.248,44.676
968,8,2,22.023,21.959,44.046
968,13,2,21.657,21.539,43.314
968,20,2,21.792,21.711,43.583
968,154,2,22.682,22.527,45.365
968,807,2,21.658,21.482,43.316
968,815,2,21.66,21.308,43.32
968,817,2,21.926,21.768,43.852
968,821,2,22.067,22.032,44.134
968,825,1,27.068,27.068,27.068
968,826,1,21.896,21.896,21.896
968,828,1,22.991,22.991,22.991
968,830,1,21.221,21.221,21.221
968,831,2,26.602,23.272,53.205
968,832,2,21.848,21.761,43.696
968,835,3,23.171,22.145,69.514
968,836,2,28.172,22.949,56.344
968,839,2,23.53,23.026,47.061
969,1,1,21.709,21.709,21.709
969,4,1,22.484,22.484,22.484
969,8,1,22.033,22.033,22.033
969,13,1,21.568,21.568,21.568
969,20,1,21.988,21.988,21.988
969,807,2,23.144,23.13,46.289
969,815,1,22.045,22.045,22.045
969,822,1,21.44,21.44,21.44
969,825,2,26.762,22.189,53.525
969,826,2,24.792,24.026,49.585
969,830,1,22.208,22.208,22.208
969,832,1,21.762,21.762,21.762
969,838,1,39.562,39.562,39.562
969,839,1,22.154,22.154,22.154
969,840,2,22.336,22.293,44.673
969,841,1,28.591,28.591,28.591
970,1,4,20.255,17.616,81.02
970,4,4,19.04,17.302,76.158
970,8,4,20.569,17.435,82.278
970,13,6,20.186,17.321,121.113
970,20,5,19.487,17.354,97.435
970,154,5,22.519,17.303,112.596
970,807,5,23.15,17.336,115.751
970,815,6,20.503,17.312,123.019
970,817,4,20.234,17.34,80.938
970,822,4,22.818,17.323,91.27
970,825,5,19.833,17.296,99.165
970,826,4,18.996,17.32,75.982
970,828,4,19.991,17.341,79.963
970,830,4,20.162,17.421,80.648
970,832,4,18.723,17.337,74.891
970,835,4,18.969,17.291,75.876
970,838,4,19.264,17.292,77.058
970,839,5,21.762,17.356,108.812
970,841,1,29.443,29.443,29.443
971,1,2,30.684,30.682,61.369
971,4,2,24.822,24.723,49.645
971,8,2,26.143,25.856,52.286
971,13,2,24.972,24.24,49.944
971,20,2,24.508,24.314,49.016
971,154,2,25.02,24.965,50.04
971,807,2,25.885,25.135,51.769
971,815,2,24.481,24.332,48.962
971,817,2,25.256,25.2,50.512
971,822,2,26.454,24.54,52.908
971,826,2,25.225,25.204,50.45
971,828,1,25.576,25.576,25.576
971,830,1,25.174,25.174,25.174
971,832,1,25.001,25.001,25.001
971,835,2,26.943,26.42,53.886
971,836,1,26.542,26.542,26.542
971,839,2,24.584,24.505,49.169
971,840,1,24.915,24.915,24.915
972,1,1,29.739,29.739,29.739
972,8,1,30.152,30.152,30.152
972,13,2,29.922,29.92,59.843
972,20,1,30.097,30.097,30.097
972,807,1,30.28,30.28,30.28
972,815,1,29.868,29.868,29.868
972,822,1,29.356,29.356,29.356
972,825,1,36.559,36.559,36.559
972,826,1,29.991,29.991,29.991
972,828,2,31.445,30.655,62.89
972,830,1,29.567,29.567,29.567
972,832,1,29.973,29.973,29.973
972,836,2,31.032,30.799,62.065
972,838,2,33.002,30.006,66.004
972,839,1,30.253,30.253,30.253
972,840,1,29.791,29.791,29.791
973,1,2,21.633,21.544,43.266
973,4,3,22.989,22.69,68.967
973,13,3,28.657,22.292,85.97
973,20,2,22.403,22.307,44.806
973,154,2,22.754,22.641,45.507
973,807,2,22.426,22.362,44.852
973,815,2,24.094,23.107,48.189
973,817,2,21.864,21.811,43.729
973,822,1,21.689,21.689,21.689
973,825,3,23.856,22.703,71.569
973,826,2,22.176,22.117,44.352
973,828,2,22.885,22.775,45.77
973,832,2,22.183,21.934,44.366
973,835,3,23.557,22.762,70.671
973,836,1,23.445,23.445,23.445
973,838,1,22.547,22.547,22.547
973,839,2,22.63,22.616,45.259
973,840,2,22.086,22.071,44.171
974,1,1,24.155,24.155,24.155
974,8,1,24.833,24.833,24.833
974,13,2,24.738,24.353,49.476
974,18,2,25.261,24.465,50.522
974,20,1,24.306,24.306,24.306
974,154,1,24.66,24.66,24.66
974,815,3,30.608,25.026,91.824
974,817,1,24.183,24.183,24.183
974,822,1,24.308,24.308,24.308
974,825,2,25.51,24.979,51.019
974,826,1,24.406,24.406,24.406
974,828,1,24.949,24.949,24.949
974,830,2,25.51,25.343,51.021
974,832,1,24.427,24.427,24.427
974,835,1,25.472,25.472,25.472
974,836,1,25.813,25.813,25.813
974,838,1,24.768,24.768,24.768
974,839,3,24.479,24.299,73.437
974,840,2,25.969,25.248,51.938
975,1,1,23.061,23.061,23.061
975,4,1,23.526,23.526,23.526
975,8,2,23.63,23.5,47.26
975,20,2,27.47,23.345,54.941
975,154,1,31.256,31.256,31.256
975,807,1,26.764,26.764,26.764
975,815,1,23.229,23.229,23.229
975,817,1,23.309,23.309,23.309
975,822,1,22.946,22.946,22.946
975,825,1,28.869,28.869,28.869
975,826,1,18.088,18.088,18.088
975,828,1,24.047,24.047,24.047
975,835,1,24.423,24.423,24.423
975,836,2,37.98,24.202,75.959
975,838,1,23.267,23.267,23.267
975,839,1,23.409,23.409,23.409
975,840,1,22.79,22.79,22.79
976,1,3,20.892,15.234,62.677
976,4,2,18.16,15.104,36.321
976,8,3,17.743,14.943,53.229
976,13,2,18.243,15.033,36.486
976,20,3,21.517,15.174,64.55
976,154,4,20.351,15.073,81.404
976,807,2,18.45,15.638,36.901
976,815,3,16.942,14.951,50.827
976,817,3,19.565,15.135,58.694
976,822,3,23.882,14.978,71.647
976,825,2,17.76,15.128,35.519
976,828,2,24.978,23.906,49.957
976,832,2,18.003,14.966,36.006
976,836,4,27.679,22.356,110.715
976,838,3,18.989,15.097,56.966
976,839,3,22.404,15.061,67.211
976,840,2,18.976,15.327,37.952
977,1,1,20.761,20.761,20.761
977,8,1,21.662,21.662,21.662
977,13,1,20.977,20.977,20.977
977,20,1,21.75,21.75,21.75
977,154,1,22.026,22.026,22.026
977,807,1,21.977,21.977,21.977
977,815,1,22.03,22.03,22.03
977,817,1,21.713,21.713,21.713
977,822,1,22.387,22.387,22.387
977,826,3,24.007,16.139,72.02
977,828,1,22.339,22.339,22.339
977,832,1,21.659,21.659,21.659
977,835,1,22.233,22.233,22.233
977,836,1,22.414,22.414,22.414
977,838,2,18.96,16.206,37.92
977,839,1,22.176,22.176,22.176
977,840,1,21.332,21.332,21.332
978,1,1,27.733,27.733,27.733
978,4,1,28.269,28.269,28.269
978,8,2,28.766,28.476,57.533
978,13,1,27.583,27.583,27.583
978,20,2,31.784,28.363,63.567
978,154,2,28.68,28.361,57.359
978,807,1,30.841,30.841,30.841
978,815,1,28.942,28.942,28.942
978,817,1,27.91,27.91,27.91
978,822,1,27.858,27.858,27.858
978,825,1,28.099,28.099,28.099
978,826,3,32.354,22.895,97.063
978,828,1,28.825,28.825,28.825
978,830,2,28.602,28.056,57.203
978,836,3,30.351,29.861,91.052
978,838,1,29.337,29.337,29.337
978,839,1,29.194,29.194,29.194
978,840,2,29.092,28.335,58.184
979,1,1,21.338,21.338,21.338
979,4,1,22.399,22.399,22.399
979,8,1,21.919,21.919,21.919
979,20,1,22.317,22.317,22.317
979,154,1,22.638,22.638,22.638
979,807,1,31.86,31.86,31.86
979,814,1,22.399,22.399,22.399
979,815,1,24.017,24.017,24.017
979,822,1,22.681,22.681,22.681
979,825,1,22.684,22.684,22.684
979,826,1,22.273,22.273,22.273
979,828,2,24.638,24.097,49.276
979,830,1,33.605,33.605,33.605
979,832,1,22.745,22.745,22.745
979,835,1,22.684,22.684,22.684
979,836,2,23.606,22.998,47.211
979,838,1,28.616,28.616,28.616
979,839,1,22.441,22.441,22.441
979,840,1,21.804,21.804,21.804
980,1,2,22.197,22.037,44.394
980,4,1,24.158,24.158,24.158
980,8,3,25.29,22.533,75.869
980,13,2,22.88,22.667,45.759
980,20,2,24.046,22.443,48.093
980,154,2,22.84,22.756,45.681
980,807,2,23.523,23.507,47.046
980,815,3,26.152,23.289,78.457
980,817,2,23.04,22.9,46.08
980,822,2,22.941,22.919,45.882
980,825,3,23.158,22.828,69.473
980,826,2,22.892,22.444,45.785
980,828,3,23.671,23.221,71.012
980,832,2,24.232,24.095,48.465
980,835,2,25.438,24.674,50.876
980,838,2,26.54,26.187,53.081
980,839,3,25.403,23.2,76.21
980,840,2,23.903,23.109,47.806
981,1,1,23.725,23.725,23.725
981,4,1,24.442,24.442,24.442
981,8,1,25.367,25.367,25.367
981,13,1,25.078,25.078,25.078
981,20,1,24.307,24.307,24.307
981,154,2,28.87,24.307,57.74
981,807,1,24.418,24.418,24.418
981,815,1,25.377,25.377,25.377
981,817,1,23.951,23.951,23.951
981,822,1,23.728,23.728,23.728
981,825,1,24.384,24.384,24.384
981,826,1,25.826,25.826,25.826
981,828,1,25.31,25.31,25.31
981,830,2,32.03,24.173,64.061
981,832,1,24.865,24.865,24.865
981,835,1,31.008,31.008,31.008
981,836,1,25.212,25.212,25.212
981,839,1,24.432,24.432,24.432
981,840,1,26.131,26.131,26.131
982,1,4,26.903,24.337,107.613
982,4,3,30.611,25.626,91.832
982,13,6,30.732,25.731,184.389
982,154,4,31.513,26.228,126.052
982,807,5,28.364,24.964,141.819
982,815,5,28.125,25.288,140.626
982,817,5,27.655,24.362,138.277
982,822,4,27.583,25.367,110.332
982,825,6,29.188,25.509,175.128
982,826,3,28.365,25.003,85.095
982,828,6,36.5,27.591,219.0
982,832,4,28.898,25.356,115.59
982,835,5,28.431,25.113,142.157
982,836,6,34.962,27.865,209.772
982,838,5,29.835,24.543,149.174
982,839,6,28.772,24.664,172.632
982,840,4,30.423,25.584,121.693
983,1,1,23.489,23.489,23.489
983,4,1,25.798,25.798,25.798
983,13,1,23.791,23.791,23.791
983,20,1,23.695,23.695,23.695
983,154,2,24.666,24.419,49.331
983,807,2,25.293,24.872,50.586
983,815,1,24.314,24.314,24.314
983,817,1,24.199,24.199,24.199
983,822,1,23.676,23.676,23.676
983,825,1,23.766,23.766,23.766
983,828,1,24.719,24.719,24.719
983,830,1,23.652,23.652,23.652
983,835,1,25.558,25.558,25.558
983,836,1,25.06,25.06,25.06
983,838,1,24.58,24.58,24.58
983,839,1,24.456,24.456,24.456
983,840,1,24.109,24.109,24.109
983,842,1,25.044,25.044,25.044
984,1,1,22.724,22.724,22.724
984,4,1,24.636,24.636,24.636
984,8,1,23.699,23.699,23.699
984,13,1,22.956,22.956,22.956
984,154,1,22.781,22.781,22.781
984,807,1,23.199,23.199,23.199
984,815,1,23.634,23.634,23.634
984,817,1,23.796,23.796,23.796
984,822,1,22.876,22.876,22.876
984,825,1,23.065,23.065,23.065
984,830,1,22.62,22.62,22.62
984,835,1,25.618,25.618,25.618
984,836,3,24.765,24.424,74.294
984,838,2,23.414,23.399,46.829
984,839,1,24.078,24.078,24.078
984,840,2,23.106,22.736,46.211
984,842,2,23.879,23.344,47.757
985,1,1,23.402,23.402,23.402
985,4,1,23.796,23.796,23.796
985,8,1,23.575,23.575,23.575
985,13,1,23.772,23.772,23.772
985,20,2,23.96,23.62,47.92
985,154,1,24.897,24.897,24.897
985,815,1,24.326,24.326,24.326
985,817,1,23.604,23.604,23.604
985,822,2,23.356,23.254,46.713
985,825,2,25.19,25.112,50.38
985,826,1,24.883,24.883,24.883
985,828,1,25.841,25.841,25.841
985,830,2,23.874,23.423,47.748
985,832,1,24.525,24.525,24.525
985,836,1,31.334,31.334,31.334
985,838,1,23.578,23.578,23.578
985,839,1,24.502,24.502,24.502
985,840,2,24.723,24.497,49.446
985,843,2,24.314,24.229,48.629
986,1,2,26.299,23.315,52.598
986,4,1,22.655,22.655,22.655
986,8,1,22.54,22.54,22.54
986,13,1,22.055,22.055,22.055
986,20,2,27.208,22.379,54.416
986,154,2,25.898,23.035,51.796
986,807,1,22.587,22.587,22.587
986,815,2,22.716,22.528,45.431
986,822,1,21.758,21.758,21.758
986,825,1,22.507,22.507,22.507
986,828,1,22.736,22.736,22.736
986,830,1,22.57,22.57,22.57
986,832,2,22.944,22.852,45.887
986,836,1,23.358,23.358,23.358
986,838,1,28.044,28.044,28.044
986,839,1,22.665,22.665,22.665
986,840,1,21.825,21.825,21.825
986,842,1,22.709,22.709,22.709
987,1,4,20.115,18.725,80.46
987,4,4,19.329,17.716,77.315
987,8,4,19.73,18.027,78.92
987,13,4,19.248,17.736,76.994
987,20,4,19.373,17.817,77.492
987,154,4,24.4,18.456,97.599
987,807,4,19.896,18.052,79.582
987,815,4,19.368,17.822,77.473
987,817,4,21.372,17.929,85.488
987,822,4,19.348,17.784,77.392
987,828,4,20.205,17.802,80.819
987,830,5,20.116,17.913,100.581
987,832,4,19.927,18.347,79.709
987,836,3,21.454,18.764,64.363
987,840,5,20.917,17.925,104.583
987,842,4,20.06,18.207,80.24
987,843,4,20.236,17.738,80.943
988,1,1,21.274,21.274,21.274
988,4,1,22.541,22.541,22.541
988,8,1,21.609,21.609,21.609
988,13,1,21.449,21.449,21.449
988,20,1,21.221,21.221,21.221
988,154,1,21.85,21.85,21.85
988,807,1,29.724,29.724,29.724
988,815,1,21.869,21.869,21.869
988,817,1,23.477,23.477,23.477
988,822,1,21.478,21.478,21.478
988,825,1,21.875,21.875,21.875
988,828,1,22.176,22.176,22.176
988,830,1,21.269,21.269,21.269
988,832,1,21.956,21.956,21.956
988,836,1,22.959,22.959,22.959
988,838,1,22.125,22.125,22.125
988,839,1,21.865,21.865,21.865
988,840,3,21.688,21.543,65.064
988,842,1,21.519,21.519,21.519
988,843,1,21.598,21.598,21.598
989,1,1,21.821,21.821,21.821
989,4,1,22.573,22.573,22.573
989,8,1,21.421,21.421,21.421
989,20,1,21.787,21.787,21.787
989,154,1,23.054,23.054,23.054
989,807,1,22.628,22.628,22.628
989,815,1,22.327,22.327,22.327
989,817,1,21.44,21.44,21.44
989,822,1,21.664,21.664,21.664
989,825,1,21.983,21.983,21.983
989,830,1,20.953,20.953,20.953
989,832,1,23.868,23.868,23.868
989,838,1,22.474,22.474,22.474
989,839,1,21.854,21.854,21.854
989,840,2,23.45,21.397,46.901
989,843,2,22.254,22.213,44.509
989,844,2,22.539,22.242,45.078
990,1,1,24.302,24.302,24.302
990,4,2,24.787,24.581,49.574
990,8,1,25.018,25.018,25.018
990,20,1,24.524,24.524,24.524
990,154,3,25.6,25.011,76.801
990,807,2,24.418,24.382,48.836
990,815,2,24.834,24.677,49.669
990,822,1,26.105,26.105,26.105
990,825,2,24.868,24.629,49.735
990,828,1,25.194,25.194,25.194
990,830,1,30.381,30.381,30.381
990,832,2,25.538,25.307,51.075
990,838,2,25.106,25.081,50.212
990,839,2,24.658,24.596,49.315
990,840,2,29.125,24.638,58.25
990,842,2,24.896,24.835,49.792
990,843,2,30.8,24.953,61.599
990,844,2,25.351,25.139,50.702
990,845,2,25.182,24.672,50.365
991,1,1,22.464,22.464,22.464
991,4,1,24.11,24.11,24.11
991,8,1,22.913,22.913,22.913
991,20,1,23.009,23.009,23.009
991,154,2,23.358,22.981,46.716
991,807,2,23.476,23.297,46.951
991,815,2,22.595,22.334,45.19
991,817,2,22.867,22.691,45.733
991,822,1,22.097,22.097,22.097
991,825,1,22.973,22.973,22.973
991,828,1,22.785,22.785,22.785
991,830,2,22.656,22.596,45.311
991,832,2,23.526,23.117,47.052
991,838,1,23.73,23.73,23.73
991,839,2,22.959,22.637,45.918
991,840,1,22.661,22.661,22.661
991,842,2,29.3,23.95,58.6
991,843,2,23.621,23.172,47.242
991,844,1,23.392,23.392,23.392
991,845,2,23.22,22.723,46.439
992,1,2,20.853,20.377,41.706
992,4,2,39.04,21.371,78.081
992,8,2,25.58,21.149,51.161
992,20,2,20.43,20.037,40.86
992,154,2,22.241,21.725,44.482
992,815,2,27.142,26.174,54.283
992,817,1,19.925,19.925,19.925
992,822,1,20.192,20.192,20.192
992,825,2,28.693,21.778,57.386
992,828,4,29.278,14.998,117.112
992,830,1,19.765,19.765,19.765
992,832,2,21.242,20.967,42.483
992,838,4,20.932,20.76,83.728
992,840,2,20.486,19.737,40.973
992,842,2,21.034,20.782,42.069
992,843,3,21.086,20.809,63.257
992,844,2,21.544,21.058,43.088
993,1,1,22.085,22.085,22.085
993,4,1,21.721,21.721,21.721
993,20,2,23.164,22.054,46.327
993,815,2,22.34,22.242,44.68
993,817,1,21.618,21.618,21.618
993,822,1,23.213,23.213,23.213
993,825,1,22.917,22.917,22.917
993,828,1,22.1,22.1,22.1
993,830,1,21.74,21.74,21.74
993,832,1,22.409,22.409,22.409
993,838,1,27.416,27.416,27.416
993,839,1,47.91,47.91,47.91
993,840,1,21.351,21.351,21.351
993,843,2,22.552,22.472,45.103
993,844,1,21.995,21.995,21.995
993,845,3,22.649,22.034,67.948
994,1,1,23.739,23.739,23.739
994,4,1,24.241,24.241,24.241
994,8,1,24.263,24.263,24.263
994,20,1,23.964,23.964,23.964
994,154,2,24.654,24.568,49.309
994,807,1,25.213,25.213,25.213
994,815,1,29.379,29.379,29.379
994,817,1,24.542,24.542,24.542
994,822,1,24.02,24.02,24.02
994,825,1,24.237,24.237,24.237
994,828,1,24.291,24.291,24.291
994,830,1,24.111,24.111,24.111
994,832,1,24.874,24.874,24.874
994,838,2,26.127,25.438,52.255
994,839,1,24.663,24.663,24.663
994,840,3,29.948,24.852,89.843
994,842,1,24.296,24.296,24.296
994,843,1,24.326,24.326,24.326
994,844,1,23.87,23.87,23.87
994,845,3,27.514,25.17,82.543
995,1,1,23.335,23.335,23.335
995,4,1,23.099,23.099,23.099
995,8,1,23.645,23.645,23.645
995,20,1,23.529,23.529,23.529
995,154,1,24.4,24.4,24.4
995,807,1,24.521,24.521,24.521
995,815,2,23.902,23.718,47.804
995,817,1,23.279,23.279,23.279
995,822,1,23.775,23.775,23.775
995,825,1,24.008,24.008,24.008
995,828,1,23.529,23.529,23.529
995,830,1,23.137,23.137,23.137
995,832,1,24.416,24.416,24.416
995,838,2,32.272,23.537,64.545
995,839,1,25.353,25.353,25.353
995,842,1,24.107,24.107,24.107
995,844,1,23.666,23.666,23.666
995,845,1,23.531,23.531,23.531
996,1,1,24.31,24.31,24.31
996,4,2,25.288,24.788,50.577
996,8,1,24.289,24.289,24.289
996,20,2,31.821,31.029,63.641
996,154,1,29.996,29.996,29.996
996,807,1,25.016,25.016,25.016
996,817,1,24.309,24.309,24.309
996,822,2,29.31,27.955,58.621
996,825,1,25.419,25.419,25.419
996,828,1,24.295,24.295,24.295
996,830,1,24.395,24.395,24.395
996,832,1,25.423,25.423,25.423
996,838,1,24.399,24.399,24.399
996,840,1,26.576,26.576,26.576
996,843,1,24.297,24.297,24.297
996,844,1,25.026,25.026,25.026
996,845,1,26.273,26.273,26.273
997,1,2,21.112,20.98,42.225
997,4,1,21.588,21.588,21.588
997,8,1,21.552,21.552,21.552
997,20,1,23.912,23.912,23.912
997,154,1,22.121,22.121,22.121
997,815,1,22.863,22.863,22.863
997,817,2,21.604,21.259,43.209
997,825,1,22.138,22.138,22.138
997,828,1,21.519,21.519,21.519
997,830,1,21.214,21.214,21.214
997,832,2,24.796,23.257,49.592
997,838,2,34.542,22.526,69.083
997,839,1,22.527,22.527,22.527
997,840,2,22.24,22.181,44.48
997,842,1,22.011,22.011,22.011
997,844,1,21.364,21.364,21.364
997,845,2,23.966,23.048,47.932
998,1,1,28.982,28.982,28.982
998,4,2,28.377,28.085,56.754
998,8,2,33.779,28.985,67.558
998,20,2,28.426,28.174,56.851
998,154,1,29.254,29.254,29.254
998,807,1,28.719,28.719,28.719
998,815,2,28.743,28.651,57.487
998,817,2,28.098,28.001,56.195
998,822,1,27.894,27.894,27.894
998,825,1,28.45,28.45,28.45
998,828,1,28.207,28.207,28.207
998,830,2,28.229,28.0,56.458
998,832,2,28.576,28.078,57.152
998,838,2,28.471,28.284,56.942
998,839,1,29.41,29.41,29.41
998,840,1,27.774,27.774,27.774
998,842,2,29.221,28.676,58.442
998,844,1,27.865,27.865,27.865
998,845,1,28.224,28.224,28.224
999,1,1,18.978,18.978,18.978
999,4,3,20.334,18.956,61.002
999,8,2,19.818,19.647,39.635
999,20,1,18.657,18.657,18.657
999,154,3,20.896,19.752,62.688
999,807,3,20.383,19.584,61.148
999,815,1,25.13,25.13,25.13
999,822,2,26.234,19.188,52.467
999,825,3,27.432,19.818,82.296
999,828,1,18.84,18.84,18.84
999,830,3,19.375,19.087,58.126
999,832,3,20.109,19.637,60.327
999,838,2,19.7,19.621,39.399
999,839,1,19.57,19.57,19.57
999,840,2,19.501,19.476,39.002
999,842,2,19.659,19.512,39.318
999,843,2,19.647,19.309,39.294
999,844,3,20.373,19.267,61.12
999,845,2,22.942,21.711,45.884
1000,1,1,21.48,21.48,21.48
1000,4,1,21.795,21.795,21.795
1000,8,2,23.15,21.829,46.3
1000,20,1,23.111,23.111,23.111
1000,154,1,21.733,21.733,21.733
1000,807,2,22.308,21.966,44.616
1000,815,1,22.561,22.561,22.561
1000,817,1,21.364,21.364,21.364
1000,822,1,21.337,21.337,21.337
1000,825,1,25.126,25.126,25.126
1000,828,1,22.64,22.64,22.64
1000,832,1,21.914,21.914,21.914
1000,838,1,21.732,21.732,21.732
1000,839,1,22.258,22.258,22.258
1000,840,1,21.291,21.291,21.291
1000,842,1,21.684,21.684,21.684
1000,843,1,21.831,21.831,21.831
1000,845,1,21.509,21.509,21.509
1001,1,2,20.874,19.372,41.747
1001,8,2,30.909,26.367,61.818
1001,20,2,20.918,19.582,41.835
1001,154,2,21.764,20.28,43.528
1001,815,2,21.412,19.667,42.824
1001,822,3,24.422,20.349,73.267
1001,825,2,22.162,20.021,44.325
1001,828,2,21.134,19.711,42.269
1001,830,2,21.142,19.942,42.283
1001,832,2,21.183,18.509,42.366
1001,838,3,21.981,19.847,65.942
1001,839,2,21.404,19.582,42.807
1001,840,2,21.316,19.732,42.633
1001,842,2,21.544,20.136,43.089
1001,843,2,23.7,18.084,47.4
1001,845,2,21.065,19.791,42.13
1002,1,1,23.728,23.728,23.728
1002,8,1,23.862,23.862,23.862
1002,20,2,28.26,24.301,56.52
1002,154,1,24.779,24.779,24.779
1002,807,2,24.845,24.456,49.69
1002,815,1,25.655,25.655,25.655
1002,817,1,24.805,24.805,24.805
1002,822,1,23.763,23.763,23.763
1002,825,1,38.563,38.563,38.563
1002,828,2,27.784,25.575,55.567
1002,830,1,24.003,24.003,24.003
1002,832,1,25.774,25.774,25.774
1002,838,1,24.094,24.094,24.094
1002,839,1,24.827,24.827,24.827
1002,840,1,26.44,26.44,26.44
1002,842,1,27.792,27.792,27.792
1002,844,1,24.084,24.084,24.084
1002,845,1,25.245,25.245,25.245
1003,1,1,28.946,28.946,28.946
1003,4,1,29.922,29.922,29.922
1003,8,1,29.513,29.513,29.513
1003,20,1,28.722,28.722,28.722
1003,154,1,29.517,29.517,29.517
1003,807,1,31.183,31.183,31.183
1003,815,3,28.293,24.34,84.879
1003,817,1,28.779,28.779,28.779
1003,822,1,28.542,28.542,28.542
1003,825,3,29.814,29.324,89.443
1003,828,1,28.86,28.86,28.86
1003,830,1,29.681,29.681,29.681
1003,832,1,30.242,30.242,30.242
1003,838,1,30.234,30.234,30.234
1003,840,1,28.767,28.767,28.767
1003,842,1,28.931,28.931,28.931
1003,843,2,29.688,29.464,59.376
1003,844,1,29.31,29.31,29.31
1003,845,2,32.249,30.477,64.499
1004,1,1,29.551,29.551,29.551
1004,4,1,30.348,30.348,30.348
1004,8,1,29.531,29.531,29.531
1004,20,1,29.798,29.798,29.798
1004,154,1,30.469,30.469,30.469
1004,807,1,30.625,30.625,30.625
1004,815,1,29.924,29.924,29.924
1004,817,1,37.446,37.446,37.446
1004,822,1,29.794,29.794,29.794
1004,825,1,29.904,29.904,29.904
1004,828,2,30.098,30.051,60.197
1004,830,1,29.37,29.37,29.37
1004,832,1,30.021,30.021,30.021
1004,838,1,29.636,29.636,29.636
1004,839,1,30.642,30.642,30.642
1004,840,1,29.266,29.266,29.266
1004,843,1,29.418,29.418,29.418
1004,844,1,30.397,30.397,30.397
1004,845,1,29.912,29.912,29.912
1005,1,1,22.614,22.614,22.614
1005,4,1,27.454,27.454,27.454
1005,8,1,22.781,22.781,22.781
1005,20,1,22.748,22.748,22.748
1005,154,1,23.692,23.692,23.692
1005,807,1,23.555,23.555,23.555
1005,815,1,23.635,23.635,23.635
1005,817,1,22.864,22.864,22.864
1005,822,1,22.777,22.777,22.777
1005,825,1,29.007,29.007,29.007
1005,828,1,23.244,23.244,23.244
1005,830,1,28.789,28.789,28.789
1005,832,1,23.477,23.477,23.477
1005,838,1,23.159,23.159,23.159
1005,839,1,23.316,23.316,23.316
